,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
262,2079,gene-ACX60_RS10585_ACX60_RS10585,5.35710520388477e-09,0.999999994642895,-2.48559355385917,-2.48959635824059,270.157844916406,120.61801416668,193.043804559382,541.113124406927,466.258117212277,446.148754745077,A1S_1507,(),fimbrial protein,WP_000738467.1,2217380,2218399,NZ_CP012004.1,WT only
263,2083,gene-ACX60_RS10605_ACX60_RS10605,0.0017592482196127,0.998240751780387,2.6935326262540937,2.711153352898011,148.221736535218,96.0476779475414,165.61126391147,64.3614729470794,52.9838769559405,33.8188560448163,A1S_3675,(),hypothetical protein,WP_001046935.1,2221183,2221647,NZ_CP012004.1,WT only
264,2084,gene-ACX60_RS10610_ACX60_RS10610,1.64921708278865e-06,0.999998350782917,-4.28062792310135,-4.31944710823378,64.253757709848,29.0376700771637,39.6247809358732,230.032671829376,116.564529303069,227.626915686264,A1S_1504,(),cytosine permease,WP_000378383.1,2221900,2223315,NZ_CP012004.1,WT only
265,2114,gene-ACX60_RS10760_ACX60_RS10760,0.0120925168279068,0.987907483172093,2.2093719017808406,2.210636430691447,974.758710711898,1426.56861199604,924.578221837041,539.921245278277,601.661358321903,362.902339865529,A1S_1476,(),tautomerase family protein,WP_000084511.1,2249727,2250116,NZ_CP012004.1,WT only
266,2120,gene-ACX60_RS10790_ACX60_RS10790,0.0005300702645356,0.999469929735464,2.127866261039412,2.1286002559101163,1807.86709192709,1530.06184637362,1807.49962269022,1063.15618275546,1005.51624267496,348.594362308107,A1S_1470,(),glutathione peroxidase,WP_000066032.1,2256925,2257410,NZ_CP012004.1,WT only
267,2124,gene-ACX60_RS10810_ACX60_RS10810,0.0,1.0,-4.99395211325995,-4.99742046420209,446.125522280876,894.955882891044,470.417271110494,3438.57128615415,2430.19382304581,3184.1753691427,A1S_1466,(),type II asparaginase,WP_000956445.1,2261955,2263022,NZ_CP012004.1,WT only
268,2138,gene-ACX60_RS10880_ACX60_RS10880,0.0009462364453926,0.999053763554607,2.9362348744587434,2.9396212019210153,1010.53637125488,635.850519125584,997.731663564807,330.150518635944,426.225854623344,143.079775574223,A1S_1451,(),amidohydrolase,WP_000136117.1,2277873,2279747,NZ_CP012004.1,WT only
269,2153,gene-ACX60_RS10955_ACX60_RS10955,0.0008659187890437,0.999134081210956,4.559848174830866,4.563587922246016,1567.64565685277,3062.35735967626,2203.74743204895,533.961849635029,636.983942959196,326.482033355727,A1S_1434,(),cytochrome ubiquinol oxidase subunit I,WP_000052003.1,2296710,2298155,NZ_CP012004.1,WT only
270,2154,gene-ACX60_RS10960_cydB,0.0005603951670082,0.999439604832992,4.819142353106091,4.826430191842662,943.361988194586,1815.22665764423,1220.24004882009,281.28347436131,366.177460739945,176.898631619039,A1S_1433,cydB,cytochrome d ubiquinol oxidase subunit II,WP_000566431.1,2298148,2299152,NZ_CP012004.1,WT only
271,2175,gene-ACX60_RS11070_yfcF,4.773959005888171e-15,0.999999999999995,3.2891265518959587,3.2931739466953083,833.8385375528,1066.94823642501,1029.22828430871,339.685551665141,374.419397155313,175.597906386546,A1S_1412,yfcF,glutathione transferase,WP_001058364.1,2317432,2318058,NZ_CP012004.1,Shared
272,2176,gene-ACX60_RS11075_yghU,5.8429927562997396e-12,0.999999999994157,3.706199464198224,3.709018891975462,1862.62881724798,1544.2084035907,2193.58723180898,511.316146190686,686.435561451407,312.174055798304,A1S_3664,yghU,glutathione-dependent disulfide-bond oxidoreductase,WP_001285227.1,2318092,2318952,NZ_CP012004.1,Shared
273,2188,gene-ACX60_RS11135_ACX60_RS11135,0.0015450183328622,0.998454981667138,-2.16967000818985,-2.20102925558628,23.3650028035811,11.9128902880671,23.3684605519252,35.7563738594886,40.0322625889328,53.3297345322103,A1S_1396,(),amino acid ABC transporter permease,WP_000418066.1,2330682,2331347,NZ_CP012004.1,WT only
274,2190,gene-ACX60_RS11145_ACX60_RS11145,0.0108727689803345,0.989127231019665,1.9018311654041582,1.9035447015896447,474.601619447741,454.17894223256,647.204755285929,324.191122992696,307.306486344455,196.409510106433,A1S_1395,(),N-acetyltransferase,WP_001025680.1,2332281,2332565,NZ_CP012004.1,WT only
275,2197,gene-ACX60_RS11180_ACX60_RS11180,1.14396936368166e-10,0.999999999885603,2.5396714080751583,2.553239693403267,132.158297107756,151.889351172856,171.70738405545,48.8670442746344,78.8871056899559,50.7282840672245,A1S_1388,(),hypothetical protein,WP_000795915.1,2341187,2341423,NZ_CP012004.1,Shared
276,2199,gene-ACX60_RS11195_ACX60_RS11195,1.04304504938701e-05,0.999989569549506,11.24342545941176,11.47872516354707,302.28472377133,144.443794742814,339.350688014914,19.0700660583939,37.6774236131133,11.7065270924364,A1S_1387,(),SDR family oxidoreductase,WP_000432325.1,2343759,2344637,NZ_CP012004.1,WT only
277,2200,gene-ACX60_RS11200_katE,0.0,1.0,19.398857280319547,19.40596823969513,23798.7156681226,27536.6459008672,27653.0169931195,1529.18092205746,2128.7744341409,412.32989870026,A1S_1386,katE,catalase HPII,WP_104159542.1,2344693,2346837,NZ_CP012004.1,Shared
278,2201,gene-ACX60_RS11205_ACX60_RS11205,7.60513964135345e-05,0.999923948603586,5.79897158835735,5.805495595690711,2548.97577460317,1387.10716291682,2781.8628257031,492.246080132292,469.790375676006,195.10878487394,A1S_1385,(),iron-containing redox enzyme family protein,WP_001145691.1,2346892,2348301,NZ_CP012004.1,WT only
279,2203,gene-ACX60_RS11215_ACX60_RS11215,0.0092691716043463,0.990730828395654,37.51613275640622,39.49560159739017,197.142211155215,713.28430599802,235.716645567246,9.53503302919695,12.9516143670077,6.50362616246467,A1S_3661,(),hypothetical protein,WP_000108365.1,2349381,2349602,NZ_CP012004.1,WT only
280,2204,gene-ACX60_RS11220_ACX60_RS11220,0.0,1.0,16.638976790074185,17.011583862810856,370.91941950685,361.109486857035,391.167709238748,30.9888573448901,25.9032287340154,9.10507662745054,A1S_1383,(),hypothetical protein,WP_000132045.1,2349708,2350025,NZ_CP012004.1,Shared
281,2231,gene-ACX60_RS11360_pobA,1.64331632745984e-07,0.999999835668367,-2.49863538300077,-2.50304857664377,219.777057621185,132.530904454747,181.867584295418,539.921245278277,448.59682489363,348.594362308107,A1S_1356,pobA,4-hydroxybenzoate 3-monooxygenase,WP_000353517.1,2384114,2385328,NZ_CP012004.1,WT only
282,2236,gene-ACX60_RS11385_ACX60_RS11385,1.5102223915874902e-09,0.999999998489778,2.4096496721053073,2.4127463657974513,565.141005311618,550.971175823105,611.644054446042,287.242870004558,314.371003271914,114.463820459378,A1S_1351,(),catalase family peroxidase,WP_001061469.1,2388730,2389794,NZ_CP012004.1,WT only
283,2237,gene-ACX60_RS11390_ACX60_RS11390,2.0239365738916599e-13,0.999999999999798,2.702058843669959,2.723634725188434,120.475795705965,94.558566661533,122.938422903607,42.9076486313863,44.741940540572,36.4203065098022,A1S_3654,(),hypothetical protein,WP_000670331.1,2389913,2390539,NZ_CP012004.1,Shared
284,2292,gene-ACX60_RS11665_ACX60_RS11665,0.0016474986072094,0.998352501392791,2.1652311499292933,2.16644056493211,1063.83778390055,878.575658744952,1341.14643167571,585.212652166963,567.516193172519,362.902339865529,A1S_1296,(),type VI secretion system tube protein Hcp,WP_000653195.1,2450512,2451015,NZ_CP012004.1,WT only
285,2296,gene-ACX60_RS11685_ACX60_RS11685,6.7165998818286e-06,0.999993283400118,2.2266460151386087,2.2278048308850007,1284.34499785935,1022.27489784476,1403.12365313951,659.109158143239,627.564587055918,378.511042655444,A1S_1291,(),SUMF1/EgtB/PvdO family nonheme iron enzyme,WP_032046197.1,2454523,2455491,NZ_CP012004.1,WT only
286,2334,gene-ACX60_RS11885_ACX60_RS11885,1.78812520346128e-12,0.999999999998212,-2.0129558256702,-2.01594074959606,213.205650582677,148.911128600839,171.70738405545,384.976958553827,317.903261735643,373.308141725472,A1S_1255,(),lauroyl acyltransferase,WP_000165400.1,2503501,2504433,NZ_CP012004.1,WT only
287,2356,gene-ACX60_RS11995_ACX60_RS11995,3.5807024012513e-11,0.999999999964193,3.6497493263839758,3.6658103824668284,346.824260365657,259.10536376546,345.446808158894,91.7746929060206,124.806465718438,42.9239326722669,A1S_3635,(),hypothetical protein,WP_000248340.1,2526707,2527336,NZ_CP012004.1,WT only
288,2357,gene-ACX60_RS12000_ACX60_RS12000,0.0029012964564285,0.997098703543571,3.2092446512980337,3.2311148667356457,201.523149180887,108.705123878613,203.20400479935,57.2101981751817,60.0483938833993,41.6232074397739,A1S_1233,(),DUF4142 domain-containing protein,WP_000644343.1,2527720,2528313,NZ_CP012004.1,Shared
289,2367,gene-ACX60_RS12055_ACX60_RS12055,0.0041832511353892,0.995816748864611,-2.31625661706601,-2.32385385676955,105.872668953727,64.0317852983609,102.618022423672,160.903682367699,183.677440113927,288.761001613432,A1S_1227,(),LysE family translocator,WP_000015973.1,2536555,2537172,NZ_CP012004.1,WT only
290,2371,gene-ACX60_RS12080_ACX60_RS12080,0.0204255378871289,0.979574462112871,-2.63718711511959,-2.64580377423181,126.31704640686,50.6297837242854,121.92240287961,189.508781455289,220.177444239131,381.11249312043,A1S_1224,(),transposase,WP_000636785.1,2539598,2539831,NZ_CP012004.1,Shared
291,2375,gene-ACX60_RS12100_ACX60_RS12100,1.26792876270487e-05,0.999987320712373,2.693273497272802,2.7235270536379925,70.0950084107432,97.5367892335497,72.1374217037691,38.1401321167878,32.9677456614741,16.9094280224082,A1S_3629,(),hypothetical protein,WP_000825868.1,2542012,2542236,NZ_CP012004.1,WT only
292,2377,gene-ACX60_RS12115_ACX60_RS12115,0.0024208545004748,0.997579145499525,2.794690770408103,2.813250864671041,95.6504802271601,161.568574531911,170.691364031454,48.8670442746344,57.6935549075797,45.5253831372527,A1S_3628,(),hypothetical protein,WP_000980495.1,2543321,2543650,NZ_CP012004.1,WT only
293,2379,gene-ACX60_RS12125_ACX60_RS12125,0.029877596740032,0.970122403259968,2.1823655329743694,2.200017413614581,56.222037996117,95.3031223045372,80.2655818957431,46.4832860173351,34.1451651493839,24.7137794173658,A1S_1219,(),GFA family protein,WP_000331906.1,2545079,2545486,NZ_CP012004.1,WT only
294,2380,gene-ACX60_RS12130_cueR,9.330536343554739e-12,0.999999999990669,2.1854805295267803,2.195607328093887,124.126577394025,151.144795529852,129.034543047587,75.088385104926,51.8064574680307,57.2319102296891,A1S_1218,cueR,Cu(I)-responsive transcriptional regulator,WP_001020650.1,2545515,2545916,NZ_CP012004.1,WT only
295,2384,gene-ACX60_RS12150_benA,0.0118516888306965,0.988148311169303,-2.02690475711962,-2.04359076925326,45.9998492695503,22.3366692901259,28.448560671909,79.8559016195244,65.9354913229482,52.0290092997174,A1S_1215,benA,"benzoate 1,2-dioxygenase large subunit",WP_001137400.1,2550122,2551504,NZ_CP012004.1,WT only
296,2393,gene-ACX60_RS12195_ahpC,0.0055507908757861,0.994449209124214,1.8419648856390756,1.8420102694325702,18623.3675471293,14480.8627007886,20654.6710678299,8890.22642059751,11605.8238923268,8688.8445530528,A1S_1205,ahpC,alkyl hydroperoxide reductase subunit C,WP_000052794.1,2563792,2564355,NZ_CP012004.1,WT only
297,2394,gene-ACX60_RS12200_ACX60_RS12200,0.0001697632536652,0.999830236746335,4.109707800304962,4.156870413674947,131.428140770144,108.705123878613,191.011764511389,42.9076486313863,52.9838769559405,7.80435139495761,A1S_1204,(),KTSC domain-containing protein,WP_000024050.1,2564548,2564763,NZ_CP012004.1,WT only
298,2395,gene-ACX60_RS12205_ACX60_RS12205,0.0,1.0,2.0269092336182233,2.0304602455040097,311.776756160285,291.865812057645,320.046307558976,166.863078010947,168.3709867711,119.66672138935,A1S_1203,(),O-methyltransferase,WP_001133993.1,2564828,2565415,NZ_CP012004.1,WT only
299,2404,gene-ACX60_RS12250_ACX60_RS12250,0.0,1.0,10.244164255319493,10.245502923153207,35043.123267346,37433.279507679,38823.1411369397,4698.3875251368,5781.12968563707,383.713943585416,A1S_1193,(),OmpA family protein,WP_000026485.1,2573873,2575288,NZ_CP012004.1,Shared
300,2410,gene-ACX60_RS12280_ACX60_RS12280,2.62583560391993e-05,0.999973741643961,2.0769597896160468,2.0807649740380514,298.633942083271,287.39847819962,340.366708038911,188.31690232664,180.145181650198,76.7427887170832,A1S_1187,(),CinA family protein,WP_000941316.1,2581389,2581877,NZ_CP012004.1,WT only
301,2418,gene-ACX60_RS12320_ACX60_RS12320,3.81037739811685e-05,0.999961896226019,-4.74361684930681,-4.86496743532332,12.4126577394025,20.8475580041175,15.2403003599512,116.804154607663,65.9354913229482,53.3297345322103,,(),hypothetical protein,WP_000776215.1,2589870,2590187,NZ_CP012004.1,WT only
302,2420,gene-ACX60_RS12330_ACX60_RS12330,0.0006227853033619,0.999377214696638,-1.96679983505878,-1.9673212083608,1085.74247402891,770.615090509343,1060.72490505261,1660.28762620892,1656.62921948907,2421.95038290184,A1S_3623,(),ATP phosphoribosyltransferase regulatory subunit,WP_000155682.1,2591694,2592860,NZ_CP012004.1,WT only
303,2423,gene-ACX60_RS12345_ACX60_RS12345,0.0223260237645501,0.97767397623545,-1.99319036188529,-1.99999814008565,104.412356278503,61.0535627263441,64.0092615117951,158.519924110399,111.85485135143,188.605158711476,A1S_1175,(),site-specific integrase,WP_001229156.1,2597354,2598559,NZ_CP012004.1,WT only
304,2433,gene-ACX60_RS12395_ACX60_RS12395,0.0234132926565486,0.976586707343451,2.9890617306539924,3.064372236136765,27.0157844916406,56.5862288683189,43.6888610318602,10.7269121578466,16.4838728307371,14.3079775574223,,(),NlpC/P60 family protein,WP_000792723.1,2607618,2608040,NZ_CP012004.1,WT only
305,2449,gene-ACX60_RS12475_ACX60_RS12475,0.0005749073401716,0.999425092659828,3.2365171696238675,3.365024286929062,29.9364098420883,24.5703362191385,37.5927408878797,11.9187912864962,14.1290338549175,1.30072523249293,A1S_1156,(),hypothetical protein,WP_000240726.1,2620208,2620678,NZ_CP012004.1,WT only
306,2483,gene-ACX60_RS12655_rnhB,5.17546339118269e-10,0.999999999482454,-2.12529543985819,-2.12889956488991,170.126426663575,164.546797103927,156.467083695499,303.929177805653,320.258100711463,421.434975327711,A1S_1140,rnhB,ribonuclease HII,WP_000495836.1,2641810,2642376,NZ_CP012004.1,WT only
307,2521,gene-ACX60_RS12845_gudD,0.026752755539398,0.973247244460602,-1.89741444934756,-1.90404747509457,78.1267281244743,62.5426740123525,72.1374217037691,177.589990168793,136.580660597536,91.0507662745054,A1S_1100,gudD,glucarate dehydratase,WP_000235933.1,2684959,2686290,NZ_CP012004.1,WT only
308,2529,gene-ACX60_RS12885_ACX60_RS12885,1.37685580104963e-05,0.99998623144199,-3.86604814542023,-4.03555190219825,8.76187605134291,9.67922335905456,8.12816019197399,45.2914068886855,41.2096820768426,20.811603719887,,(),hypothetical protein,WP_000461712.1,2694483,2694893,NZ_CP012004.1,Shared
309,2530,gene-ACX60_RS12890_ACX60_RS12890,0.0088208959924643,0.991179104007536,-3.14327405741708,-3.1464828448226,397.205047660878,358.875819928023,294.645806959057,1579.23984546074,1122.08077197803,604.837233109215,A1S_1094,(),amino acid permease,WP_000041929.1,2695119,2696582,NZ_CP012004.1,WT only
310,2542,gene-ACX60_RS12950_ACX60_RS12950,1.7430501486615e-14,0.999999999999983,-2.19839444055928,-2.20534769703412,88.348916851041,92.3248997325204,90.4257821357106,179.973748426092,182.500020626017,235.431267081221,A1S_3599,(),hypothetical protein,WP_000735018.1,2709436,2709906,NZ_CP012004.1,Shared
311,2565,gene-ACX60_RS13070_ACX60_RS13070,5.68673532344022e-05,0.999943132646766,-4.54461988023618,-4.55344260066404,225.61830832208,239.746917047351,166.627283935467,877.223038686119,607.548455761451,1393.07672399993,A1S_1063,(),TonB-dependent receptor,WP_000364485.1,2743580,2745694,NZ_CP012004.1,WT only
312,2581,gene-ACX60_RS13150_ACX60_RS13150,1.3340894995939e-05,0.999986659105004,-2.91076464648175,-2.91510223843818,297.173629408047,84.8793433024784,310.902127343005,524.426816605832,672.30652759649,823.359072168028,A1S_1046,(),LysE/ArgO family amino acid transporter,WP_031945447.1,2764631,2765233,NZ_CP012004.1,Shared
313,2608,gene-ACX60_RS13285_ACX60_RS13285,1.53974729982798e-05,0.999984602527002,2.299761737569077,2.307678092246242,175.237521026858,177.948798678003,242.828785735223,87.0071763914222,103.612914936061,67.6377120896326,A1S_1018,(),HupE/UreJ family protein,WP_001009287.1,2796165,2796734,NZ_CP012004.1,WT only
314,2609,gene-ACX60_RS13290_ureG,0.0,1.0,2.4166561320547317,2.4238985772425963,246.062685775213,253.893474264431,245.876845807213,106.077242449816,111.85485135143,89.7500410420125,A1S_3589,ureG,urease accessory protein UreG,WP_000140200.1,2796744,2797358,NZ_CP012004.1,WT only
315,2610,gene-ACX60_RS13295_ACX60_RS13295,1.00992658680354e-10,0.999999999899007,2.2783806824639328,2.2927287262626836,102.952043603279,100.515011805567,117.858322783623,48.8670442746344,60.0483938833993,31.2174055798304,A1S_1016,(),urease accessory protein,WP_000103638.1,2797382,2798047,NZ_CP012004.1,Shared
316,2611,gene-ACX60_RS13300_ureE,0.0006678776269816,0.999332122373018,2.020557478024699,2.0288433491648523,131.428140770144,107.216012592604,154.435043647506,64.3614729470794,81.2419446657755,48.1268336022386,A1S_1015,ureE,urease accessory protein UreE,WP_000708726.1,2798034,2798516,NZ_CP012004.1,WT only
317,2612,gene-ACX60_RS13305_ureC,3.3373028784922103e-09,0.999999996662697,1.8185813585207846,1.8210030650166604,301.554567433718,358.875819928023,307.854067271015,181.165627554742,204.870990896303,145.681226039209,A1S_1014,ureC,urease subunit alpha,WP_000784160.1,2798586,2800286,NZ_CP012004.1,WT only
318,2618,gene-ACX60_RS13335_ACX60_RS13335,0.0139238832247002,0.9860761167753,4.547620849974035,4.549879626881967,4419.63631156488,2116.77169306093,4705.18873112894,989.259676779183,1143.27432276041,338.188560448163,A1S_1009,(),copper resistance protein NlpE,WP_000749178.1,2803081,2803560,NZ_CP012004.1,Shared
319,2622,gene-ACX60_RS13355_ACX60_RS13355,2.2204460492503099e-16,1.0,-2.56931356922496,-2.57011944851006,1030.98074870802,1122.04535400732,910.353941501086,3020.22171199813,2185.29056956057,2667.78745184301,A1S_1004,(),CitMHS family transporter,WP_000956803.1,2808808,2810145,NZ_CP012004.1,WT only
320,2639,gene-ACX60_RS13440_ACX60_RS13440,2.3290438488921e-07,0.999999767095615,1.8638696692004662,1.8651065111793277,667.362892577285,710.306083426004,671.589235861851,438.61151934306,428.580693599163,231.529091383742,A1S_0987,(),FtsX-like permease family protein,WP_001245182.1,2827281,2829740,NZ_CP012004.1,WT only
321,2645,gene-ACX60_RS13470_ACX60_RS13470,0.0085631382778989,0.991436861722101,-17.1326934397923,-17.147283522346,811.203691086831,396.848157721237,531.378472550299,6015.41396229462,4590.75858336027,19220.8167605481,A1S_0981,(),TonB-dependent siderophore receptor,WP_005135700.1,2834118,2836382,NZ_CP012004.1,WT only
322,2646,gene-ACX60_RS13475_nfuA,0.0076301327034772,0.992369867296523,-2.21657570118808,-2.21785487929898,570.252099674901,291.865812057645,633.996494973971,930.857599475352,926.629136985004,1460.71443608957,A1S_0979,nfuA,Fe-S biogenesis protein NfuA,WP_000102721.1,2836552,2837190,NZ_CP012004.1,WT only
323,2647,gene-ACX60_RS13480_ACX60_RS13480,1.06592850280807e-05,0.999989340714972,-2.38037564153465,-2.39385328414943,56.9521943337289,54.3525619393063,49.7849811758407,121.571671122261,98.9032369844223,165.192104526603,A1S_0978,(),rhomboid family intramembrane serine protease,WP_000902942.1,2837348,2837965,NZ_CP012004.1,WT only
324,2660,gene-ACX60_RS13550_ACX60_RS13550,1.98078251578693e-08,0.999999980192175,3.719715164150215,3.7213053040251434,3555.86136417,2666.99831324103,3789.75468950787,1009.52162196623,1361.09692802372,319.978407193262,A1S_0965,(),galactose mutarotase,WP_000737519.1,2856292,2857437,NZ_CP012004.1,WT only
325,2685,gene-ACX60_RS13675_pgaD,1.32660897429471e-05,0.999986733910257,-1.92813855787056,-1.93672342176621,56.222037996117,52.863450653298,60.9612014398049,112.036638093064,85.9516226174146,131.373248481786,A1S_0940,pgaD,"poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD",WP_000856365.1,2881378,2881797,NZ_CP012004.1,WT only
326,2697,gene-ACX60_RS13735_betI,0.0,1.0,-3.84618621813474,-3.85457344684701,197.872367492827,134.76457138376,201.171964751356,851.001697855828,612.258133713091,594.431431249271,A1S_0928,betI,transcriptional regulator BetI,WP_000166965.1,2895114,2895737,NZ_CP012004.1,WT only
327,2698,gene-ACX60_RS13740_betB,5.80758116530689e-06,0.999994192418835,-3.48923568984929,-3.49120106350068,773.965717868623,617.981183693483,600.467834182078,2958.24399730835,2552.64544978842,1445.10573329965,A1S_0927,betB,betaine-aldehyde dehydrogenase,WP_001286300.1,2895730,2897202,NZ_CP012004.1,WT only
328,2699,gene-ACX60_RS13745_betA,0.0016600513171609,0.998339948682839,-5.03338454355577,-5.03928820851079,459.998492695503,225.600359830272,389.135669190755,2591.14522568427,2052.24216742676,772.630788100803,A1S_0925,betA,choline dehydrogenase,WP_001021934.1,2897298,2898956,NZ_CP012004.1,WT only
329,2720,gene-ACX60_RS13850_hemB,1.1256892662459e-07,0.999999887431073,2.033342236479247,2.033848441917961,1856.05741020947,2414.59395026261,2260.64455339276,901.060621259112,1042.01624680016,1268.20710168061,A1S_0906,hemB,porphobilinogen synthase,WP_000222569.1,2923286,2924299,NZ_CP012004.1,WT only
330,2726,gene-ACX60_RS13880_ACX60_RS13880,0.0002894119273385,0.999710588072661,-2.19419995115527,-2.19779290020495,169.396270325963,189.86168896607,163.579223863476,313.46421083485,329.677456614741,505.982115439752,A1S_0900,(),exonuclease SbcCD subunit D,WP_002042946.1,2928341,2929609,NZ_CP012004.1,WT only
331,2739,gene-ACX60_RS13945_ACX60_RS13945,0.0340962598625708,0.965903740137429,2.4125380371217773,2.4134182745941555,1618.02644414799,2689.33498253116,1785.14718216229,910.595654288309,997.274306259592,616.543760201651,A1S_0887,(),phosphomannomutase/phosphoglucomutase,WP_001102843.1,2942525,2943943,NZ_CP012004.1,WT only
332,2742,gene-ACX60_RS13960_ACX60_RS13960,0.0342494476672554,0.965750552332745,2.382316221903257,2.382384691439186,25762.106059961,19716.5779823941,30184.9388929194,11524.2792949132,15401.824321348,4833.49496394375,A1S_0884,(),OmpA family protein,WP_001202415.1,2946853,2947506,NZ_CP012004.1,WT only
333,2746,gene-ACX60_RS13980_minD,0.0055505015505071,0.994449498449493,1.8582511233201728,1.8584221061842188,4267.76379334161,6005.58581647185,4401.39874395391,2376.60698252734,2688.04869089805,2831.67883113712,A1S_0880,minD,septum site-determining protein MinD,WP_001074362.1,2950655,2951467,NZ_CP012004.1,WT only
334,2761,gene-ACX60_RS14055_ACX60_RS14055,2.54786515052619e-06,0.999997452134849,3.1457786651748076,3.1464989344284144,5023.47560276993,3899.98245805598,5822.81075752536,2009.50821090326,1948.6292524907,728.406130196044,A1S_0865,(),EcsC family protein,WP_000160011.1,2966474,2967799,NZ_CP012004.1,WT only
335,2770,gene-ACX60_RS14100_ACX60_RS14100,0.0013413923573106,0.998658607642689,-2.6411988733951,-2.64900648365035,145.30111118477,57.3307845113231,128.01852302359,381.401321167878,295.532291465357,199.010960571419,A1S_0853,(),NAD-dependent succinate-semialdehyde dehydrogenase,WP_005135739.1,2975791,2977242,NZ_CP012004.1,WT only
336,2771,gene-ACX60_RS14105_ACX60_RS14105,0.0159888168260783,0.984011183173922,-2.27501369584271,-2.27999764398747,196.412054817603,64.7763409413651,141.226783335548,368.290650752732,332.032295590561,217.22111382632,A1S_0852,(),Rieske 2Fe-2S domain-containing protein,WP_001277084.1,2977307,2978422,NZ_CP012004.1,WT only
337,2776,gene-ACX60_RS14130_ACX60_RS14130,0.0006954397445406,0.999304560255459,-1.88961949629039,-1.8984220430157,62.0632886970123,49.140672438277,47.7529411278472,126.33918763686,88.3064615932342,87.1485905770266,A1S_0847,(),porin,WP_000830709.1,2983370,2984554,NZ_CP012004.1,WT only
338,2795,gene-ACX60_RS14225_rplY,0.0064754749299332,0.993524525070067,-4.41991428633885,-4.42479907602062,413.26848708834,250.17069604941,437.904630342599,1007.13786370893,1275.1453054063,2591.04466312593,A1S_0828,rplY,50S ribosomal protein L25,WP_001273421.1,2998499,2998795,NZ_CP012004.1,Shared
339,2803,gene-ACX60_RS14265_lysM,5.23870162139062e-07,0.999999476129838,4.500994185203236,4.501337603981634,26601.7858482147,17940.8127738291,27646.9208729755,6122.68308387309,8440.92030882528,1473.7216884145,A1S_0820,lysM,peptidoglycan-binding protein LysM,WP_000522216.1,3005034,3005507,NZ_CP012004.1,WT only
340,2819,gene-ACX60_RS14345_otsB,0.0047433568599315,0.995256643140068,6.956041110467947,7.116833689942162,192.761273129544,68.4991191563861,153.419023623509,20.2619451870435,22.370970270286,15.6087027899152,A1S_0804,otsB,trehalose-phosphatase,WP_001088231.1,3017830,3018681,NZ_CP012004.1,WT only
341,2820,gene-ACX60_RS14350_ACX60_RS14350,0.0198428401431111,0.980157159856889,5.233545389360514,5.239432150334525,2324.08762261871,990.259005195581,2613.20350171964,367.098771624083,390.90326998605,373.308141725472,A1S_0803,(),trehalose-6-phosphate synthase,WP_000040106.1,3018669,3020099,NZ_CP012004.1,Shared
342,2828,gene-ACX60_RS14390_ACX60_RS14390,2.57460719410574e-13,0.999999999999743,-2.11148764466049,-2.11376404184538,226.348464659692,306.012369274725,235.716645567246,512.508025319336,494.516184922112,616.543760201651,A1S_0794,(),biotin--[acetyl-CoA-carboxylase] ligase,WP_000362835.1,3030783,3031535,NZ_CP012004.1,WT only
343,2841,gene-ACX60_RS14455_ACX60_RS14455,0.0142496657831845,0.985750334216815,-1.98974166306634,-1.99371798278056,147.491580197606,99.7704561625623,144.274843407538,199.043814484486,234.306478094048,347.293637075614,A1S_0781,(),5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,WP_001159880.1,3046223,3047095,NZ_CP012004.1,Shared
344,2843,gene-ACX60_RS14465_ACX60_RS14465,0.0059920406679898,0.99400795933201,5.011055255768883,5.012376978712103,8480.76586136232,4829.93245616822,10618.42527079,1896.27969368154,2553.82286927633,323.880582890741,A1S_0779,(),hypothetical protein,WP_000206127.1,3048616,3049116,NZ_CP012004.1,WT only
345,2852,gene-ACX60_RS14515_ACX60_RS14515,0.0,1.0,13.890947621649156,13.891825866756594,107636.726665397,87956.5917750147,125176.715016471,8659.00186963948,13078.7756717019,1352.75424179265,A1S_0771,(),mechanosensitive ion channel,WP_001001664.1,3058699,3060375,NZ_CP012004.1,Shared
346,2853,gene-ACX60_RS14520_ACX60_RS14520,0.0132136940635545,0.986786305936445,7.317947203772679,7.334552019790029,1425.99532735606,762.424978436297,2201.71539200095,275.324078718062,267.274223755522,55.9311849971962,A1S_3564,(),hypothetical protein,WP_000543705.1,3060603,3060830,NZ_CP012004.1,WT only
347,2865,gene-ACX60_RS14580_nuoI,1.63298278916812e-05,0.999983670172108,1.9732195775993513,1.9735449406178618,2575.2614027572,3089.16136282441,3622.11138554841,1486.27327342607,1503.5646860608,1715.65658165818,A1S_0759,nuoI,NADH-quinone oxidoreductase subunit NuoI,WP_000276693.1,3070910,3071452,NZ_CP012004.1,WT only
348,2866,gene-ACX60_RS14585_nuoH,1.39594099370921e-05,0.999986040590063,1.9577681674516054,1.9579254541034765,5750.71131503139,5610.22677003662,7394.59373464833,2800.9159523266,2990.64549929087,3787.71187701943,A1S_0758,nuoH,NADH-quinone oxidoreductase subunit NuoH,WP_001070989.1,3071471,3072487,NZ_CP012004.1,Shared
